"Sat, Apr 18, 2015, 5:00 PM",north drift dive,skyline marina,"2011 skyline way · anacortes, wa","3.2f > 6:22 pm > 1.0e, splash ~6 pm; sunset 8:06 pm seems most of the acceptable skyline profiles on the weekend are late in the afternoon like this. skyline/burrows pass runs that way sometimes. with burrows is. blocking the setting sun this may be a twilight dive-bring a backup light. advanced drift/current dive to a rocky slope covered with invertebrates. when it's good it's beautiful. long swim to the drop site. there will be current, you need to be comfortable with current and long swims. depths down to 85-90', but you can choose your depth. visibility can be limited if much flooding is happening on the skagit river. i suspect this will not be an issue this year. no facilities. use something in anacortes or nearby washington park. expect a 1 1/2 hour drive from n. seattle. weed side parking is gone so parking could be limited. carpooling strongly encouraged. if people are up for it we'll hit town for debriefing after the dive. fritz 206-525-0736 home 205-370-4720 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221628126/
"Sat, Apr 18, 2015, 10:00 AM",earth day roadway and pier clear event,highline mast aquarium at redondo,28203 redondo beach dr s · des moines,"the mast center is sponsoring a clean-up program at redondo, wa. we'll need divers for the underwater trash collecting and non-divers for the clean-up of the area around the redondo piers. let's do our part to help in the clean-up of a favorite dive site in puget sound. the poster image will get posted to the marker buoy facebook page. it's on saturday, april 18. we appreciate the help. contact: jamie wodward at the mast center to participate jwoodward@highline.edu",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221626872/
"Sat, Apr 18, 2015, 9:00 AM",lu-jac's dive charter in anacortes,lu-jac's dive,"skyline marina · anacortes, wa",organizer tools,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221810171/
"Thu, Apr 16, 2015, 6:00 PM",north sound evening dive,mukilteo t-dock,"701 front street · mukilteo, wa","go deep or stay shallow....something for everyone. octos, wolfeels, sailfin sculpins, and anemones....are almost certain to be found..... this dive will be towards the end of the ebb. so tide will be out.....",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221850685/
"Tue, Apr 14, 2015, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/kljrdlytgbsb/
"Sun, Apr 12, 2015, 8:00 AM",deception pass - high current dive,deception pass state park,"oak harbor, wa · oak harbor, wa","experienced, advanced current divers only! this is not the dive to learn on. 3.2f > 9:27am > 5.56e - splash about 9 am. you should be in the water and waiting for it by 9. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site. discover pass required. i went through most of the year looking for dp dives. there are about 10 that match a pretty safe profile and of course some are mid-week. all are april-may. if you don't get a dive in during that time, you probably will not.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/220077322/
"Sat, Apr 11, 2015, 9:00 AM",southern park dive,salt water state park,"25205 8th pl s · des moines, wa","salt water state park dive. it's been awhile since we have done one here. this site has 3 lengthy rockpiles, each running east and west, that will go down to 85ft. expect either a very long walk or swim (100 yards or more depending on tide). you will need a park pass a day pass, that can be purchased for $10's at the park. very clean restrooms and an outside shower that should be on to rinse off gear. meetup 9am, splash 10am with slack on the ebb at 10:30am. this is an advance level dive because the rockpile's doesn't start until 60ft. lunch and social gathering afterwards at red robin, last two to rsvp pays, just kidding.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221078330/
"Thu, Apr 9, 2015, 6:00 PM",north sound twilight dive,mukilteo t-dock,"701 front street · mukilteo, wa","go deep or stay shallow....something for everyone. octos, wolfeels, sailfin sculpins, and anemones....are almost certain to be found..... this dive will be on the middle of the flood.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221697425/
"Sat, Apr 4, 2015, 6:00 PM",dive planning party,jill and kimber's house,"5802 145th pl sw · edmonds, wa",time again to gather together and share good food and fill the dive calender......,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221141567/
"Wed, Apr 1, 2015, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center: our guest speakers are burt jones & maurine shimlock; who happened to cross paths with club member jason breyer while traveling home from indonesia last year... burt & maurine have dived extensively at raja ampat, and we can expect to learn a great deal about this fabulous area from them. visit their website www.secretseavisions.com (http://www.secretseavisions.com) and turn out for what promises to be a very fascinating meeting, no fooling!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkytgbcb/
"Sun, Mar 29, 2015, 10:30 AM",high current north end dive 3/29,deception pass,"north of oak harbor · whidby island, wa","ok, let's do this. like lawrence ""fritz"" merkel said, this is an advanced dive, ""be prepared"". be ready to splash at 11:30am, better to be ready early and have to wait a few minutes than be late. 3/29 sun: 3.5f >12:16 > 5.5e if the weather is nice, we'll have a picnic in the park afterwards. if not, we'll debrief in a fine anacortes establishment ****** my description: experienced, advanced current divers only! this is not the dive to learn on. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site. discover pass required.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221121799/
"Sun, Mar 29, 2015, 9:30 AM",possession point fingers - south whidbey island,possession point fingers,"nearest address: 8343 s franklin rd, clinton, wa 98236 · clinton, wa","*updating for a bit later meet time - spoke with parks and permit is approved. meet time is 9:30 am for first dive at 10 am, 2nd dive noon'ish so will be taking the 8:30 or 9 am ferry is suggested. current discovery pass required. carpool is ideal as parking is limited. directions from clinton ferry landing: head northwest on wa-525 n toward hunziker ln 0.6 mi turn left onto deer lake rd/east deer lake road 1.5 mi turn right to stay on deer lake rd/east deer lake road 0.8 mi turn left onto cultus bay rd 3.2 mi continue straight onto e possession rd 0.3 mi slight right onto s possession rd 1.4 mi sharp right onto s franklin rd and continue past 8343 to end of road and head to end of paved road where you will see the public parking. keep heading down gravel road to lower area parking near barn. i am trying to work out the park fee and gate.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221313322/
"Sun, Mar 29, 2015, 8:00 AM",edmonds dive anyone,edmonds underwater park.,"50 railroad ave · edmonds, wa",3 went,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221444041/
"Sat, Mar 28, 2015, 8:15 AM",south seattle 4t's dive,three tree point north,"sw 3 tree point ln and sw 170th st. burien wa · burien, wa","the original posting was accidentally removed and i am trying to remember what i wrote for this dive. so, three tank three tree (4t's) dive open to all diver's. those doing all dives should bring food and water. carpool if possible. remember there is no restroom at this site, so come prepared. 1st dive meetup 7:45am splash 8:30am. 2nd dive 10am meetup 10:45am splash and last dive approx. splash is between 1:15 and 1:40pm. you can do 1, 2 or all 3 dives, that's up to you. those doing the 2nd dive and no more can workout lunch amongst yourselves at elliott pub. i will still be diving.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/221031176/
"Wed, Mar 25, 2015, 7:00 PM",alki night dive,cove 2,"1660 harbor ave sw · seattle, wa",night dive experience and a backup dive light required....tank light recomended.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221178779/
"Sun, Mar 22, 2015, 8:00 AM",dive alki,cove 2,"1660 harbor ave sw · seattle, wa",wanted to dive this weekend and didn't see anything planned so let's go dive cove 2! meet at 8am and plan to splash at 9am.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221253351/
"Wed, Mar 18, 2015, 7:00 PM",north sound night dive,mukilteo t-dock,"701 front street · mukilteo, wa",we haven't had a night dive here in a while....lets see what we can find ....night dive experience and backup light required. tank light recomended.....,https://www.meetup.com/Marker-Buoy-Dive-Club/events/221175102/
"Sun, Mar 15, 2015, 7:15 AM","high current - host needed: 3/14-15, 3/28-29",deception pass state park and cranberry lake,"sr 20 · oak harbor, wa","not currently hosted! i've been informed by jan kocian that the north beach road is now open. confirmed-road is open! there are 4 potential days before my april 12 dp dive. i'll be in the philippines so cannot host any of these. they are open to anyone willing to step forward. in general be in the water and waiting about 30"" before slack. expect 1 1/2 hours drive from n. seattle. 3/14 sat: 3.5f > 8:41 > 5.7e 3/15 sun: 3.2f > 10:14 > 5.7e 3/28 sat: 3.5f > 9:41 >5.7e 3/29 sun: 3.5f >11:17 > 5.5e ****** my description: experienced, advanced current divers only! this is not the dive to learn on. dp is a unique and spectacular dive, but it has the potential for high currents, whirlpools, severe up and down eddies, and seldom has great viz. but, you get an invertebrate dive that is unlike any other in puget sound. good parking, restroom on site. discover pass required.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/220907479/
